seller_id,seller_name,seller_city,seller_state,seller_rating,registration_date,seller_status
SELL01821,"Chowdhury, Uppal and Murthy",Pune,Telangana,,2026-03-27 06:35:59.565452,Active
SELL01822,Arya-Luthra,Hyderabad,Punjab,,2026-03-28 06:35:59.565452,Banned
SELL01823,"Zacharia, Randhawa and Mishra",Mumbai,Uttar Pradesh,3.4,2026-03-29 06:35:59.565452,Inactive
SELL01824,Date and Sons,Bhopal,Delhi,2.8,2026-03-30 06:35:59.565452,Inactive
SELL01825,Dara Group,Vadodara,Odisha,3.89,2026-03-31 06:35:59.565452,Active
SELL01826,Dubey-Purohit,Bengaluru,Madhya Pradesh,2.13,2026-04-01 06:35:59.565452,Banned
SELL01827,Chad and Sons,Ahmedabad,Punjab,3.76,2026-04-02 06:35:59.565452,Active
SELL01828,Dasgupta Group,Kochi,Madhya Pradesh,3.4,2026-04-03 06:35:59.565452,Inactive
SELL01829,"Radhakrishnan, Pau and Brahmbhatt",Jaipur,Punjab,3.3,2026-04-04 06:35:59.565452,Inactive
SELL01830,Jayaraman-Badami,Vadodara,Haryana,1.14,2026-04-05 06:35:59.565452,Banned
SELL01831,"Kanda, Kar and Soni",Indore,Telangana,3.24,2026-04-06 06:35:59.565452,Active
SELL01832,Devan-Soman,Bhopal,Maharashtra,2.35,2026-04-07 06:35:59.565452,Inactive
SELL01833,Anand-Wason,Visakhapatnam,Haryana,1.16,2026-04-08 06:35:59.565452,Inactive
SELL01834,"Aggarwal, Wable and Raju",Noida,Karnataka,1.11,2026-04-09 06:35:59.565452,Inactive
SELL01835,Gill-Pingle,Vadodara,Punjab,1.57,2026-04-10 06:35:59.565452,Banned
SELL01836,"Mallick, Sami and Kapur",Chennai,Punjab,3.25,2026-04-11 06:35:59.565452,Banned
SELL01837,"Gokhale, Anne and Bhargava",Indore,Odisha,2.24,2026-04-12 06:35:59.565452,Active
SELL01838,"Kant, Bansal and Parmar",Chennai,Haryana,,2026-04-13 06:35:59.565452,Inactive
SELL01839,Chana-Sinha,Visakhapatnam,Andhra Pradesh,2.22,2026-04-14 06:35:59.565452,Banned
SELL01840,Mani PLC,Indore,Delhi,3.85,2026-04-15 06:35:59.565452,Inactive
SELL01841,"Rana, Shukla and Buch",Visakhapatnam,Telangana,4.18,2026-04-16 06:35:59.565452,Banned
SELL01842,Khalsa and Sons,Surat,Andhra Pradesh,4.52,2026-04-17 06:35:59.565452,Inactive
SELL01843,Sawhney-Vohra,Noida,Rajasthan,1.55,2026-04-18 06:35:59.565452,Active
SELL01844,Ramanathan PLC,Hyderabad,Karnataka,1.3,2026-04-19 06:35:59.565452,Active
SELL01845,Mohanty-Chhabra,Pune,Haryana,3.79,2026-04-20 06:35:59.565452,Banned
SELL01846,"Zacharia, Bava and Konda",Nagpur,Haryana,3.25,2026-04-21 06:35:59.565452,Inactive
SELL01847,"Narang, Bahri and Date",Lucknow,Madhya Pradesh,4.59,2026-04-22 06:35:59.565452,Banned
SELL01848,Bobal-Sen,Kochi,Karnataka,2.66,2026-04-23 06:35:59.565452,Banned
SELL01849,Narasimhan Ltd,Patna,Odisha,1.63,2026-04-24 06:35:59.565452,Inactive
SELL01850,Nazareth-Padmanabhan,Chennai,Delhi,6.0,2026-04-25 06:35:59.565452,Banned
SELL01851,Dora-Dhawan,Pune,Kerala,2.59,2026-04-26 06:35:59.565452,Active
SELL01852,Mandal-Rajagopal,Hyderabad,Tamil Nadu,3.34,2026-04-27 06:35:59.565452,Active
SELL01853,Dalal Ltd,Patna,Haryana,1.98,2026-04-28 06:35:59.565452,Active
SELL01854,"Bumb, Bali and Suri",Chennai,Telangana,2.87,2026-04-29 06:35:59.565452,Inactive
SELL01855,Rau-Subramanian,Kochi,Punjab,1.78,2026-04-30 06:35:59.565452,Inactive
SELL01856,"Dyal, Pingle and Jaggi",Chennai,Madhya Pradesh,3.48,2026-05-01 06:35:59.565452,Inactive
SELL01857,Ratta Ltd,Visakhapatnam,Uttar Pradesh,4.8,2026-05-02 06:35:59.565452,Inactive
SELL01858,"Aggarwal, Sur and Arya",Lucknow,Uttar Pradesh,2.58,2026-05-03 06:35:59.565452,Inactive
SELL01859,"Edwin, Tak and Muni",Noida,Madhya Pradesh,4.64,2026-05-04 06:35:59.565452,Active
SELL01860,Dutta-Deo,Chandigarh,Tamil Nadu,4.45,2026-05-05 06:35:59.565452,Active
SELL01861,Dash LLC,Patna,Delhi,4.16,2026-05-06 06:35:59.565452,Active
SELL01862,"De, Rana and Bumb",Bengaluru,Tamil Nadu,2.73,2026-05-07 06:35:59.565452,Banned
SELL01863,Contractor-Brahmbhatt,Hyderabad,Gujarat,3.58,2026-05-08 06:35:59.565452,Banned
SELL01864,"Jha, Gola and Ahluwalia",Lucknow,Karnataka,4.24,2026-05-09 06:35:59.565452,Banned
SELL01865,Vyas Ltd,Lucknow,West Bengal,1.76,2026-05-10 06:35:59.565452,Inactive
SELL01866,Goswami Ltd,Chennai,Haryana,1.57,2026-05-11 06:35:59.565452,Banned
SELL01867,Shroff-Char,Patna,Bihar,2.36,2026-05-12 06:35:59.565452,Inactive
SELL01868,Patel Inc,Visakhapatnam,Haryana,4.76,2026-05-13 06:35:59.565452,Inactive
SELL01869,Nazareth-Yogi,Hyderabad,Delhi,4.06,2026-05-14 06:35:59.565452,Active
SELL01870,Bains Ltd,Mumbai,Andhra Pradesh,4.0,2026-05-15 06:35:59.565452,Banned
SELL01871,Aurora-Dutt,Mumbai,Andhra Pradesh,2.6,2026-05-16 06:35:59.565452,Inactive
SELL01872,"Kuruvilla, Vasa and Rajagopalan",Pune,Maharashtra,2.19,2026-05-17 06:35:59.565452,Inactive
SELL01873,Lata-Mallick,Chennai,Rajasthan,2.78,2026-05-18 06:35:59.565452,Inactive
SELL01874,"Keer, Divan and Chahal",Indore,Telangana,3.24,2026-05-19 06:35:59.565452,Inactive
SELL01875,Viswanathan-Khare,Indore,Bihar,,2026-05-20 06:35:59.565452,Active
SELL01876,"Dutta, Natt and Sheth",Patna,Madhya Pradesh,4.56,2026-05-21 06:35:59.565452,Active
SELL01877,Loyal-Swamy,Ahmedabad,Rajasthan,3.51,2026-05-22 06:35:59.565452,Inactive
SELL01878,"Gara, Rattan and Rai",Vadodara,Andhra Pradesh,4.27,2026-05-23 06:35:59.565452,Active
SELL01879,Natarajan-Sur,Ahmedabad,Uttar Pradesh,2.55,2026-05-24 06:35:59.565452,Banned
SELL01880,Madan-Nazareth,Chennai,Andhra Pradesh,2.61,2026-05-25 06:35:59.565452,Banned
SELL01881,Padmanabhan-Chaudry,Indore,West Bengal,2.12,2026-05-26 06:35:59.565452,Banned
SELL01882,Rajan PLC,Visakhapatnam,Tamil Nadu,2.3,2026-05-27 06:35:59.565452,Inactive
SELL01883,"Basak, Tiwari and Sha",Kochi,Delhi,1.83,2026-05-28 06:35:59.565452,Inactive
SELL01884,"Misra, Dora and Mannan",Lucknow,Punjab,2.4,2026-05-29 06:35:59.565452,Active
SELL01885,Dey-Kamdar,Bengaluru,Haryana,2.63,2026-05-30 06:35:59.565452,Inactive
SELL01886,Venkataraman LLC,Noida,Tamil Nadu,4.38,2026-05-31 06:35:59.565452,Active
SELL01887,"Bhat, Sangha and Sura",Mumbai,Bihar,4.72,2026-06-01 06:35:59.565452,Banned
SELL01888,"Garde, Mammen and Bath",Bengaluru,Uttar Pradesh,3.39,2026-06-02 06:35:59.565452,Inactive
SELL01889,Dugar-Mital,Bengaluru,Karnataka,2.38,2026-06-03 06:35:59.565452,Inactive
SELL01890,Ahluwalia Inc,Kolkata,Punjab,2.74,2026-06-04 06:35:59.565452,Banned
SELL01891,Rajagopal Group,Patna,Tamil Nadu,3.32,2026-06-05 06:35:59.565452,Banned
SELL01892,"D’Alia, Devan and Bajwa",Pune,Tamil Nadu,3.52,2026-06-06 06:35:59.565452,Banned
SELL01893,"Om, Sama and Butala",Noida,Gujarat,2.84,2026-06-07 06:35:59.565452,Active
SELL01894,"Mann, Trivedi and Chokshi",Delhi,Karnataka,3.95,2026-06-08 06:35:59.565452,Inactive
SELL01895,Bala-Sathe,Indore,West Bengal,2.76,2026-06-09 06:35:59.565452,Inactive
SELL01896,"Barad, Kale and Gupta",Indore,Karnataka,3.16,2026-06-10 06:35:59.565452,Banned
SELL01897,Shere Inc,Kolkata,West Bengal,4.25,2026-06-11 06:35:59.565452,Inactive
SELL01898,"Gopal, Sarna and Sem",Noida,Delhi,4.25,2026-06-12 06:35:59.565452,Inactive
SELL01899,Mody-Srinivas,Bengaluru,Delhi,3.98,2026-06-13 06:35:59.565452,Banned
SELL01900,Datta and Sons,Pune,Haryana,4.69,2026-06-14 06:35:59.565452,Active
SELL01901,Sama PLC,Bengaluru,West Bengal,1.91,2026-06-15 06:35:59.565452,Banned
SELL01902,Chopra-Bandi,Surat,Uttar Pradesh,10.0,2026-06-16 06:35:59.565452,Inactive
SELL01903,Ranganathan-Samra,Mumbai,Kerala,2.83,2026-06-17 06:35:59.565452,Banned
SELL01904,"Buch, Babu and Tandon",Surat,Punjab,1.16,2026-06-18 06:35:59.565452,Active
SELL01905,De and Sons,Kolkata,Rajasthan,4.66,2026-06-19 06:35:59.565452,Banned
SELL01906,Sridhar Ltd,Kochi,Andhra Pradesh,3.34,2026-06-20 06:35:59.565452,Active
SELL01907,Shroff Ltd,Kochi,Kerala,1.75,2026-06-21 06:35:59.565452,Active
SELL01908,"Ratti, Sant and Krishnamurthy",Patna,Kerala,1.56,2026-06-22 06:35:59.565452,Inactive
SELL01909,"Maharaj, Thaker and Doctor",Kolkata,West Bengal,3.93,2026-06-23 06:35:59.565452,Inactive
SELL01910,"Sen, Atwal and Boase",Chandigarh,Maharashtra,4.36,2026-06-24 06:35:59.565452,Active
SELL01911,Ray-Kapur,Indore,Haryana,1.02,2026-06-25 06:35:59.565452,Banned
SELL01912,Palla Inc,Bhopal,Maharashtra,3.87,2026-06-26 06:35:59.565452,Active
SELL01913,"Andra, Singhal and Rana",Kolkata,Bihar,10.0,2026-06-27 06:35:59.565452,Inactive
SELL01914,Sinha Inc,Chennai,Kerala,3.01,2026-06-28 06:35:59.565452,Inactive
SELL01915,"Kulkarni, Varma and Andra",Hyderabad,Gujarat,4.61,2026-06-29 06:35:59.565452,Banned
SELL01916,Baral-Chakraborty,Patna,Uttar Pradesh,2.59,2026-06-30 06:35:59.565452,Inactive
SELL01917,Solanki LLC,Pune,Madhya Pradesh,1.33,2026-07-01 06:35:59.565452,Inactive
SELL01918,Wali PLC,Pune,Gujarat,3.11,2026-07-02 06:35:59.565452,Inactive
SELL01919,"Hayre, Dhillon and Banerjee",Bengaluru,West Bengal,3.2,2026-07-03 06:35:59.565452,Inactive
SELL01920,Khosla-Comar,Mumbai,Uttar Pradesh,3.22,2026-07-04 06:35:59.565452,Banned
SELL01921,"Sinha, Chana and Balasubramanian",Nagpur,Karnataka,,2026-07-05 06:35:59.565452,Active
SELL01922,"Bassi, Chander and Nagy",Pune,Rajasthan,4.23,2026-07-06 06:35:59.565452,Active
SELL01923,"Setty, Yohannan and Ghose",Lucknow,Bihar,4.18,2026-07-07 06:35:59.565452,Active
SELL01924,"Batra, Gopal and Sahota",Lucknow,Karnataka,3.02,2026-07-08 06:35:59.565452,Banned
SELL01925,"Bhardwaj, Rai and Sarma",Lucknow,Rajasthan,2.23,2026-07-09 06:35:59.565452,Active
SELL01926,Arora PLC,Ahmedabad,Madhya Pradesh,,2026-07-10 06:35:59.565452,Inactive
SELL01927,Savant-Golla,Kochi,Delhi,3.97,2026-07-11 06:35:59.565452,Banned
SELL01928,Madan-Shukla,Noida,Odisha,3.56,2026-07-12 06:35:59.565452,Inactive
SELL01929,Badal LLC,Noida,Tamil Nadu,1.82,2026-07-13 06:35:59.565452,Banned
SELL01930,Narain Group,Delhi,Karnataka,2.72,2026-07-14 06:35:59.565452,Banned
SELL01931,"Mistry, Sharaf and Ray",Patna,West Bengal,4.91,2026-07-15 06:35:59.565452,Banned
SELL01932,"Munshi, Deo and Hari",Pune,Gujarat,2.63,2026-07-16 06:35:59.565452,Active
SELL01933,Bath PLC,Lucknow,Punjab,2.54,2026-07-17 06:35:59.565452,Inactive
SELL01934,Kurian-Oak,Kochi,Madhya Pradesh,4.1,2026-07-18 06:35:59.565452,Active
SELL01935,"Dayal, Ramesh and Sha",Jaipur,Kerala,4.37,2026-07-19 06:35:59.565452,Active
SELL01936,Nayar Ltd,Bhopal,Haryana,,2026-07-20 06:35:59.565452,Banned
SELL01937,Bath-Parekh,Kochi,West Bengal,2.66,2026-07-21 06:35:59.565452,Banned
SELL01938,Chad and Sons,Hyderabad,Haryana,4.2,2026-07-22 06:35:59.565452,Banned
SELL01939,Wadhwa-Bhakta,Kochi,Madhya Pradesh,3.55,2026-07-23 06:35:59.565452,Inactive
SELL01940,Guha Inc,Bhopal,Punjab,1.37,2026-07-24 06:35:59.565452,Inactive
SELL01941,"Hayre, Tiwari and Bahl",Indore,Haryana,4.17,2026-07-25 06:35:59.565452,Active
SELL01942,Uppal PLC,Nagpur,Uttar Pradesh,,2026-07-26 06:35:59.565452,Active
SELL01943,Natarajan-Chakrabarti,Patna,Kerala,3.89,2026-07-27 06:35:59.565452,Active
SELL01944,"Purohit, Mitra and Chad",Surat,Gujarat,1.51,2026-07-28 06:35:59.565452,Active
SELL01945,"Wason, Gera and Bobal",Delhi,Delhi,2.28,2026-07-29 06:35:59.565452,Banned
SELL01946,Pau LLC,Noida,Madhya Pradesh,4.85,2026-07-30 06:35:59.565452,Active
SELL01947,Dhar LLC,Chennai,Odisha,4.38,2026-07-31 06:35:59.565452,Active
SELL01948,Master Group,Lucknow,Uttar Pradesh,2.88,2026-08-01 06:35:59.565452,Banned
SELL01949,Chad and Sons,Chennai,West Bengal,1.82,2026-08-02 06:35:59.565452,Inactive
SELL01950,Oommen and Sons,Pune,Kerala,2.31,2026-08-03 06:35:59.565452,Active
SELL01951,Ravel-Wagle,Kochi,Uttar Pradesh,3.56,2026-08-04 06:35:59.565452,Inactive
SELL01952,Basu and Sons,Pune,Bihar,1.2,2026-08-05 06:35:59.565452,Inactive
SELL01953,Sachar Ltd,Chandigarh,West Bengal,3.78,2026-08-06 06:35:59.565452,Banned
SELL01954,Gole-Vaidya,Ahmedabad,Odisha,2.4,2026-08-07 06:35:59.565452,Inactive
SELL01955,Dugal-Boase,Kolkata,Maharashtra,4.13,2026-08-08 06:35:59.565452,Inactive
SELL01956,Dube-Sami,Hyderabad,Haryana,4.3,2026-08-09 06:35:59.565452,Inactive
SELL01957,Kari-Chaudhari,Noida,Maharashtra,1.6,2026-08-10 06:35:59.565452,Active
SELL01958,Anne-Raval,Vadodara,Telangana,4.66,2026-08-11 06:35:59.565452,Banned
SELL01959,"Kala, Kara and Agate",Kochi,Uttar Pradesh,2.25,2026-08-12 06:35:59.565452,Banned
SELL01960,Garde LLC,Hyderabad,Bihar,2.12,2026-08-13 06:35:59.565452,Inactive
SELL01961,Sahota Inc,Noida,Odisha,2.81,2026-08-14 06:35:59.565452,Inactive
SELL01962,Kamdar-Gala,Lucknow,Telangana,4.86,2026-08-15 06:35:59.565452,Banned
SELL01963,Goda and Sons,Chandigarh,Kerala,2.21,2026-08-16 06:35:59.565452,Banned
SELL01964,Gara-Sheth,Delhi,Madhya Pradesh,2.88,2026-08-17 06:35:59.565452,Inactive
SELL01965,"Jani, Nair and Baria",Hyderabad,Madhya Pradesh,2.99,2026-08-18 06:35:59.565452,Banned
SELL01966,Roy LLC,Visakhapatnam,Andhra Pradesh,1.3,2026-08-19 06:35:59.565452,Banned
SELL01967,"Agrawal, Raju and Dar",Delhi,West Bengal,4.11,2026-08-20 06:35:59.565452,Inactive
SELL01968,Suri Inc,Vadodara,Telangana,1.21,2026-08-21 06:35:59.565452,Inactive
SELL01969,"Palla, Memon and Thaker",Noida,Telangana,4.52,2026-08-22 06:35:59.565452,Banned
SELL01970,Ganesan Ltd,Kolkata,Karnataka,2.9,2026-08-23 06:35:59.565452,Active
SELL01971,"Yadav, Deep and Madan",Kolkata,Punjab,3.63,2026-08-24 06:35:59.565452,Inactive
SELL01972,Thakur-Saha,Jaipur,Karnataka,4.71,2026-08-25 06:35:59.565452,Banned
SELL01973,"Sunder, Jha and Halder",Chandigarh,Bihar,3.17,2026-08-26 06:35:59.565452,Inactive
SELL01974,"Buch, Mall and Chand",Delhi,Telangana,4.07,2026-08-27 06:35:59.565452,Inactive
SELL01975,Dugar and Sons,Lucknow,Punjab,4.7,2026-08-28 06:35:59.565452,Active
SELL01976,Bali Group,Noida,Uttar Pradesh,3.76,2026-08-29 06:35:59.565452,Inactive
SELL01977,Dewan-Kakar,Lucknow,Andhra Pradesh,3.7,2026-08-30 06:35:59.565452,Banned
SELL01978,"Dass, Ramanathan and Balakrishnan",Mumbai,Karnataka,3.37,2026-08-31 06:35:59.565452,Active
SELL01979,Gala-Ramanathan,Patna,Tamil Nadu,2.89,2026-09-01 06:35:59.565452,Active
SELL01980,Pau Ltd,Visakhapatnam,Andhra Pradesh,4.55,2026-09-02 06:35:59.565452,Active
SELL01981,Ratti Inc,Ahmedabad,Maharashtra,1.47,2026-09-03 06:35:59.565452,Active
SELL01982,"Buch, Kalita and Sathe",Surat,Delhi,1.08,2026-09-04 06:35:59.565452,Banned
SELL01983,Talwar Group,Surat,Telangana,1.76,2026-09-05 06:35:59.565452,Inactive
SELL01984,"Sane, Gokhale and Sant",Chennai,Andhra Pradesh,2.22,2026-09-06 06:35:59.565452,Banned
SELL01985,Srinivasan-Chakraborty,Pune,Maharashtra,1.99,2026-09-07 06:35:59.565452,Inactive
SELL01986,Nadig-Yogi,Kolkata,Kerala,2.08,2026-09-08 06:35:59.565452,Active
SELL01987,Kalla Inc,Bengaluru,Maharashtra,1.89,2026-09-09 06:35:59.565452,Banned
SELL01988,Shanker-Kurian,Pune,Kerala,1.22,2026-09-10 06:35:59.565452,Banned
SELL01989,Natt LLC,Chennai,Odisha,1.61,2026-09-11 06:35:59.565452,Banned
SELL01990,Bhandari Ltd,Indore,Odisha,4.21,2026-09-12 06:35:59.565452,Banned
SELL01991,Balay PLC,Chandigarh,Karnataka,3.66,2026-09-13 06:35:59.565452,Active
SELL01992,"Chaudhari, Patla and Puri",Lucknow,Rajasthan,4.86,2026-09-14 06:35:59.565452,Active
SELL01993,"Bir, Kakar and Hayer",Bhopal,Andhra Pradesh,1.07,2026-09-15 06:35:59.565452,Banned
SELL01994,Basu-Natt,Visakhapatnam,Rajasthan,3.44,2026-09-16 06:35:59.565452,Active
SELL01995,"Sundaram, Amble and Walla",Visakhapatnam,Tamil Nadu,2.29,2026-09-17 06:35:59.565452,Inactive
SELL01996,"Murthy, Balasubramanian and Master",Bengaluru,West Bengal,4.32,2026-09-18 06:35:59.565452,Active
SELL01997,Bakshi Inc,Kochi,Uttar Pradesh,2.34,2026-09-19 06:35:59.565452,Inactive
SELL01998,Prasad and Sons,Chennai,Tamil Nadu,1.23,2026-09-20 06:35:59.565452,Active
SELL01999,Ramakrishnan-Shankar,Chennai,Uttar Pradesh,3.66,2026-09-21 06:35:59.565452,Banned
SELL02000,"Pradhan, Pall and More",Surat,Uttar Pradesh,3.18,2026-09-22 06:35:59.565452,Inactive
SELL01861,Dash LLC,Patna,Delhi,4.16,2026-05-06 06:35:59.565452,Active
SELL00354,"Chakrabarti, Ganesan and Halder",Bengaluru,Odisha,1.68,2022-03-21 06:35:59.565452,Banned
SELL01334,Pal Group,Patna,Odisha,4.13,2024-11-25 06:35:59.565452,Active
SELL00906,"Talwar, Yadav and Kakar",Bengaluru,Haryana,2.25,2023-09-24 06:35:59.565452,Banned
SELL01290,Dutt Ltd,Jaipur,Punjab,1.32,2024-10-12 06:35:59.565452,Active
SELL01274,Atwal LLC,Mumbai,Madhya Pradesh,2.85,2024-09-26 06:35:59.565452,Active
SELL00939,"Misra, Chana and Handa",Chandigarh,Kerala,2.16,2023-10-27 06:35:59.565452,Active
SELL01732,Ahuja-Edwin,Pune,Odisha,3.69,2025-12-28 06:35:59.565452,Active
SELL00066,Contractor-Wadhwa,Nagpur,Punjab,1.36,2021-06-06 06:35:59.565452,Banned
SELL01324,Patel-Chakraborty,Kolkata,Haryana,1.76,2024-11-15 06:35:59.565452,Inactive
SELL00057,"Sunder, Rastogi and Chatterjee",Noida,West Bengal,2.07,2021-05-28 06:35:59.565452,Active
SELL01293,Saraf-Maharaj,Kolkata,Maharashtra,3.86,2024-10-15 06:35:59.565452,Banned
SELL01119,Dixit and Sons,Surat,Telangana,3.36,2024-04-24 06:35:59.565452,Banned
SELL00585,Munshi-Dube,Chennai,Odisha,4.12,2022-11-07 06:35:59.565452,Inactive
SELL00375,Madan Ltd,Nagpur,Andhra Pradesh,1.43,2022-04-11 06:35:59.565452,Active
SELL00276,Hegde-Gandhi,Patna,Uttar Pradesh,1.56,2022-01-02 06:35:59.565452,Inactive
SELL00747,Dey and Sons,Surat,Delhi,2.78,2023-04-18 06:35:59.565452,Active
SELL00129,Natarajan LLC,Noida,Bihar,2.06,2021-08-08 06:35:59.565452,Active
SELL01647,Batta-Taneja,Chennai,Haryana,2.62,2025-10-04 06:35:59.565452,Banned
SELL01853,Dalal Ltd,Patna,Haryana,1.98,2026-04-28 06:35:59.565452,Active
SELL00675,Gola-Jhaveri,Noida,Tamil Nadu,3.15,2023-02-05 06:35:59.565452,Active
SELL01665,Memon-Muni,Pune,Gujarat,3.67,2025-10-22 06:35:59.565452,Inactive
SELL01982,"Buch, Kalita and Sathe",Surat,Delhi,1.08,2026-09-04 06:35:59.565452,Banned
SELL01084,Sankar-Patla,Kolkata,Maharashtra,,2024-03-20 06:35:59.565452,Inactive
SELL01923,"Setty, Yohannan and Ghose",Lucknow,Bihar,4.18,2026-07-07 06:35:59.565452,Active
SELL00100,"Sunder, Balasubramanian and Gara",Nagpur,Haryana,3.91,2021-07-10 06:35:59.565452,Banned
SELL01180,Raj-Sekhon,Jaipur,Maharashtra,1.99,2024-06-24 06:35:59.565452,Banned
SELL00965,"Chokshi, Bedi and Kashyap",Pune,Punjab,3.2,2023-11-22 06:35:59.565452,Active
SELL00793,"Chander, Ahuja and Mohanty",Jaipur,Madhya Pradesh,3.41,2023-06-03 06:35:59.565452,Banned
SELL00030,Pillay Ltd,Delhi,Telangana,2.95,2021-05-01 06:35:59.565452,Banned
SELL00629,Soni PLC,Nagpur,Bihar,2.36,2022-12-21 06:35:59.565452,Inactive
SELL00945,Borah-Natt,Visakhapatnam,Andhra Pradesh,1.66,2023-11-02 06:35:59.565452,Inactive
SELL00573,Babu LLC,Ahmedabad,West Bengal,2.99,2022-10-26 06:35:59.565452,Banned
SELL00908,Gokhale PLC,Indore,Bihar,2.37,2023-09-26 06:35:59.565452,Inactive
SELL01081,"Karan, Mann and Sami",Nagpur,Madhya Pradesh,3.46,2024-03-17 06:35:59.565452,Active
SELL00451,Krishnan-Mand,Lucknow,Rajasthan,3.68,2022-06-26 06:35:59.565452,Active
SELL01610,"Kade, Malhotra and De",Visakhapatnam,Telangana,2.45,2025-08-28 06:35:59.565452,Banned
SELL01291,Mannan Ltd,Bengaluru,Tamil Nadu,3.55,2024-10-13 06:35:59.565452,Banned
SELL01079,Sha-Toor,Lucknow,Gujarat,4.2,2024-03-15 06:35:59.565452,Inactive
SELL00255,Gaba PLC,Mumbai,Telangana,3.94,2021-12-12 06:35:59.565452,Active
SELL00125,Bandi PLC,Mumbai,Andhra Pradesh,2.62,2021-08-04 06:35:59.565452,Banned
SELL01928,Madan-Shukla,Noida,Odisha,3.56,2026-07-12 06:35:59.565452,Inactive
SELL00252,"Mannan, Keer and Raval",Lucknow,Andhra Pradesh,2.25,2021-12-09 06:35:59.565452,Active
SELL00586,Pal-Mammen,Lucknow,Bihar,2.09,2022-11-08 06:35:59.565452,Banned
SELL01569,"Doctor, Andra and Tella",Vadodara,Kerala,1.14,2025-07-18 06:35:59.565452,Inactive
SELL00825,Borah-Deep,Patna,Delhi,3.58,2023-07-05 06:35:59.565452,Banned
SELL00508,"Toor, Brahmbhatt and Dave",Lucknow,Uttar Pradesh,4.28,2022-08-22 06:35:59.565452,Active
SELL00890,Kumar Ltd,Patna,Kerala,2.8,2023-09-08 06:35:59.565452,Banned
SELL00071,"Thaman, Singhal and Kanda",Indore,Uttar Pradesh,1.05,2021-06-11 06:35:59.565452,Inactive
SELL01609,"Ram, Bandi and Sunder",Kochi,Tamil Nadu,1.8,2025-08-27 06:35:59.565452,Inactive
